Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:16:45     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:09     all   10.08    0.00    5.81    0.00    0.00    4.26    0.00    0.00    0.00   79.84
12:17:09       0    9.78    0.00    6.52    0.00    0.00    1.09    0.00    0.00    0.00   82.61
12:17:09       1    9.80    0.00    4.90    0.00    0.00    8.82    0.00    0.00    0.00   76.47
12:17:09       2    8.16    0.00    7.14    0.00    0.00    8.16    0.00    0.00    0.00   76.53
12:17:09       3    9.28    0.00    7.22    0.00    0.00    6.19    0.00    0.00    0.00   77.32
12:17:09       4   11.70    0.00    5.32    0.00    0.00    1.06    0.00    0.00    0.00   81.91
12:17:09       5   10.20    0.00    4.08    0.00    0.00    6.12    0.00    0.00    0.00   79.59
12:17:09       6    7.37    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   86.32
12:17:09       7   14.29    0.00    5.10    0.00    0.00    2.04    0.00    0.00    0.00   78.57

12:17:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:10     all    9.54    0.00    5.75    0.00    0.00    3.79    0.00    0.00    0.00   80.92
12:17:10       0    9.28    0.00    9.28    0.00    0.00    5.15    0.00    0.00    0.00   76.29
12:17:10       1    9.28    0.00    5.15    0.00    0.00    5.15    0.00    0.00    0.00   80.41
12:17:10       2    8.70    0.00    2.17    0.00    0.00    6.52    0.00    0.00    0.00   82.61
12:17:10       3    9.68    0.00    4.30    0.00    0.00    4.30    0.00    0.00    0.00   81.72
12:17:10       4    8.33    0.00    7.29    0.00    0.00    2.08    0.00    0.00    0.00   82.29
12:17:10       5    7.29    0.00    5.21    0.00    0.00    6.25    0.00    0.00    0.00   81.25
12:17:10       6   12.24    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   81.63
12:17:10       7   11.46    0.00    6.25    0.00    0.00    1.04    0.00    0.00    0.00   81.25

12:17:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:11     all    9.66    0.00    4.96    0.00    0.00    4.70    0.00    0.00    0.00   80.68
12:17:11       0   10.53    0.00    6.32    0.00    0.00    3.16    0.00    0.00    0.00   80.00
12:17:11       1    8.79    0.00    3.30    0.00    0.00    3.30    0.00    0.00    0.00   84.62
12:17:11       2    9.90    0.00    5.94    0.00    0.00   10.89    0.00    0.00    0.00   73.27
12:17:11       3   10.10    0.00    4.04    0.00    0.00    9.09    0.00    0.00    0.00   76.77
12:17:11       4    7.45    0.00    5.32    0.00    0.00    2.13    0.00    0.00    0.00   85.11
12:17:11       5   10.42    0.00    4.17    0.00    0.00    5.21    0.00    0.00    0.00   80.21
12:17:11       6   10.53    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   84.21
12:17:11       7    9.47    0.00    5.26    0.00    0.00    3.16    0.00    0.00    0.00   82.11

12:17:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:17:12     all   10.00    0.00    4.74    0.00    0.00    3.82    0.00    0.00    0.00   81.45
12:17:12       0   13.40    0.00    4.12    0.00    0.00    3.09    0.00    0.00    0.00   79.38
12:17:12       1    8.33    0.00    5.21    0.00    0.00    5.21    0.00    0.00    0.00   81.25
12:17:12       2    6.38    0.00    6.38    0.00    0.00    7.45    0.00    0.00    0.00   79.79
12:17:12       3   10.53    0.00    2.11    0.00    0.00    7.37    0.00    0.00    0.00   80.00
12:17:12       4   11.46    0.00    5.21    0.00    0.00    1.04    0.00    0.00    0.00   82.29
12:17:12       5   11.70    0.00    5.32    0.00    0.00    3.19    0.00    0.00    0.00   79.79
12:17:12       6    8.51    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   86.17
