Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:54       3    1.01    0.00    2.02   11.11    0.00    8.08    0.00    0.00    0.00   77.78
12:58:54       4    2.17    0.00    4.35   36.96    0.00    4.35    0.00    0.00    0.00   52.17
12:58:54       5    2.13    0.00    2.13   15.96    0.00    3.19    0.00    0.00    0.00   76.60
12:58:54       6    6.45    0.00   11.83   43.01    0.00    2.15    0.00    0.00    0.00   36.56
12:58:54       7    4.21    0.00    4.21   63.16    0.00    4.21    0.00    0.00    0.00   24.21

12:58:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:55     all    3.36    0.00    5.64   36.64    0.00    3.49    0.00    0.00    0.00   50.87
12:58:55       0    4.60    0.00    5.75   51.72    0.00    2.30    0.00    0.00    0.00   35.63
12:58:55       1    5.10    0.00    6.12   69.39    0.00    1.02    0.00    0.00    0.00   18.37
12:58:55       2    6.67    0.00   10.00   45.56    0.00    2.22    0.00    0.00    0.00   35.56
12:58:55       3    2.17    0.00    3.26   16.30    0.00    7.61    0.00    0.00    0.00   70.65
12:58:55       4    3.30    0.00   10.99   43.96    0.00    5.49    0.00    0.00    0.00   36.26
12:58:55       5    1.04    0.00    4.17   16.67    0.00    3.12    0.00    0.00    0.00   75.00
12:58:55       6    2.11    0.00    3.16   16.84    0.00    2.11    0.00    0.00    0.00   75.79
12:58:55       7    2.08    0.00    2.08   33.33    0.00    4.17    0.00    0.00    0.00   58.33

12:58:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:56     all    3.13    0.00    4.90   37.33    0.00    3.13    0.00    0.00    0.00   51.50
12:58:56       0    1.08    0.00    1.08    7.53    0.00    1.08    0.00    0.00    0.00   89.25
12:58:56       1    4.12    0.00   12.37   45.36    0.00    0.00    0.00    0.00    0.00   38.14
12:58:56       2    5.26    0.00    4.21   25.26    0.00    3.16    0.00    0.00    0.00   62.11
12:58:56       3    5.95    0.00    4.76   38.10    0.00    5.95    0.00    0.00    0.00   45.24
12:58:56       4    3.95    0.00    6.58   75.00    0.00    1.32    0.00    0.00    0.00   13.16
12:58:56       5    2.02    0.00    4.04   27.27    0.00    8.08    0.00    0.00    0.00   58.59
12:58:56       6    1.02    0.00    3.06    7.14    0.00    2.04    0.00    0.00    0.00   86.73
12:58:56       7    2.17    0.00    3.26   82.61    0.00    3.26    0.00    0.00    0.00    8.70

12:58:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:57     all    1.15    0.00    1.41   46.35    0.00    0.64    0.00    0.00    0.00   50.45
12:58:57       0    0.00    0.00    0.00   78.35    0.00    0.00    0.00    0.00    0.00   21.65
12:58:57       1    0.00    0.00    1.00    2.00    0.00    1.00    0.00    0.00    0.00   96.00
12:58:57       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:58:57       3    2.06    0.00    2.06   92.78    0.00    2.06    0.00    0.00    0.00    1.03
12:58:57       4    2.11    0.00    3.16   12.63    0.00    0.00    0.00    0.00    0.00   82.11
12:58:57       5    2.06    0.00    3.09   86.60    0.00    1.03    0.00    0.00    0.00    7.22
12:58:57       6    0.00    0.00    1.02    4.08    0.00    1.02    0.00    0.00    0.00   93.88
12:58:57       7    3.06    0.00    1.02   95.92    0.00    0.00    0.00    0.00    0.00    0.00

12:58:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:58     all    0.00    0.00    0.00   49.43    0.00    0.00    0.00    0.00    0.00   50.57
12:58:58       0    0.00    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00   95.00
12:58:58       1    0.00    0.00    0.00   48.48    0.00    0.00    0.00    0.00    0.00   51.52
12:58:58       2    0.00    0.00    0.00   94.90    0.00    0.00    0.00    0.00    0.00    5.10
12:58:58       3    0.00    0.00    0.00   50.51    0.00    0.00    0.00    0.00    0.00   49.49
12:58:58       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:58:58       5    0.00    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    1.01
12:58:58       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:58:58       7    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00

12:58:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:58:59     all    0.25    0.00    0.00   48.68    0.00    0.00    0.00    0.00    0.00   51.07
12:58:59       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:58:59       1    0.00    0.00    0.00   94.90    0.00    0.00    0.00    0.00    0.00    5.10
12:58:59       2    0.00    0.00    0.00   77.55    0.00    0.00    0.00    0.00    0.00   22.45
12:58:59       3    0.00    0.00    0.00   21.21    0.00    0.00    0.00    0.00    0.00   78.79
12:58:59       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:58:59       5    1.01    0.00    0.00   85.86    0.00    0.00    0.00    0.00    0.00   13.13
12:58:59       6    0.00    0.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00   87.00
12:58:59       7    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00

12:58:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:00     all    2.45    0.00    4.39   41.47    0.00    2.07    0.00    0.00    0.00   49.61
12:59:00       0    1.05    0.00    0.00    8.42    0.00    3.16    0.00    0.00    0.00   87.37
12:59:00       1    5.88    0.00    9.80   77.45    0.00    2.94    0.00    0.00    0.00    3.92
12:59:00       2    5.05    0.00    8.08   27.27    0.00    1.01    0.00    0.00    0.00   58.59
12:59:00       3    4.00    0.00    3.00   56.00    0.00    4.00    0.00    0.00    0.00   33.00
12:59:00       4    0.00    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   98.98
