Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

13:28:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:25     all    0.13    0.00    0.25   47.60    0.00    0.25    0.00    0.00    0.00   51.77
13:28:25       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:25       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:25       2    0.00    0.00    0.00   89.90    0.00    0.00    0.00    0.00    0.00   10.10
13:28:25       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:25       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:25       5    0.00    0.00    0.00   98.97    0.00    1.03    0.00    0.00    0.00    0.00
13:28:25       6    1.02    0.00    2.04   96.94    0.00    0.00    0.00    0.00    0.00    0.00
13:28:25       7    0.00    0.00    0.00   98.98    0.00    1.02    0.00    0.00    0.00    0.00

13:28:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:26     all    0.13    0.00    0.63   39.50    0.00    0.25    0.00    0.00    0.00   59.50
13:28:26       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:26       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:26       2    0.00    0.00    0.00   25.25    0.00    0.00    0.00    0.00    0.00   74.75
13:28:26       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:26       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:26       5    0.00    0.00    2.04   96.94    0.00    1.02    0.00    0.00    0.00    0.00
13:28:26       6    0.00    0.00    2.04   97.96    0.00    0.00    0.00    0.00    0.00    0.00
13:28:26       7    0.99    0.00    0.99   97.03    0.00    0.99    0.00    0.00    0.00    0.00

13:28:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:27     all    0.25    0.00    0.13   49.11    0.00    0.00    0.00    0.00    0.00   50.51
13:28:27       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:27       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:27       2    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:27       3    0.00    0.00    0.00   26.53    0.00    0.00    0.00    0.00    0.00   73.47
13:28:27       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:27       5    1.02    0.00    0.00   98.98    0.00    0.00    0.00    0.00    0.00    0.00
13:28:27       6    0.00    0.00    1.02   98.98    0.00    0.00    0.00    0.00    0.00    0.00
13:28:27       7    0.00    0.00    0.00   71.43    0.00    0.00    0.00    0.00    0.00   28.57

13:28:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:28     all    0.13    0.00    0.38   49.25    0.00    0.00    0.00    0.00    0.00   50.25
13:28:28       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:28       1    0.00    0.00    0.00   61.62    0.00    0.00    0.00    0.00    0.00   38.38
13:28:28       2    0.00    0.00    0.00   37.37    0.00    0.00    0.00    0.00    0.00   62.63
13:28:28       3    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:28       4    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:28:28       5    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:28       6    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:28       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:28:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:29     all    0.25    0.00    0.13   49.31    0.00    0.00    0.00    0.00    0.00   50.31
13:28:29       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:29       1    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:29       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:29       3    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:29       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:29       5    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:29       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:29       7    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

13:28:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
