Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:41:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:14 PM    4    0.00    0.00    1.02    0.00    0.00    3.06    0.00    0.00    0.00   95.92
01:41:14 PM    5    1.02    0.00   24.49    4.08    0.00   10.20    0.00    0.00    0.00   60.20
01:41:14 PM    6    3.06    0.00   65.31    0.00    0.00   17.35    0.00    0.00    0.00   14.29
01:41:14 PM    7    4.08    0.00   39.80   12.24    0.00   11.22    0.00    0.00    0.00   32.65
01:41:14 PM    8    0.00    0.00   21.21    0.00    0.00    1.01    0.00    0.00    0.00   77.78
01:41:14 PM    9    1.06    0.00   14.89    5.32    0.00   10.64    0.00    0.00    0.00   68.09
01:41:14 PM   10    1.02    0.00    6.12    1.02    0.00    9.18    0.00    0.00    0.00   82.65
01:41:14 PM   11    4.04    0.00   10.10    3.03    0.00    6.06    0.00    0.00    0.00   76.77

01:41:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:15 PM  all    2.83    0.00   24.59    2.49    0.00    6.86    0.00    0.00    0.00   63.24
01:41:15 PM    0    3.03    0.00   28.28    0.00    0.00   14.14    0.00    0.00    0.00   54.55
01:41:15 PM    1    1.02    0.00   14.29    4.08    0.00    1.02    0.00    0.00    0.00   79.59
01:41:15 PM    2    3.16    0.00   22.11    0.00    0.00    3.16    0.00    0.00    0.00   71.58
01:41:15 PM    3    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:41:15 PM    4    2.08    0.00   14.58    5.21    0.00    6.25    0.00    0.00    0.00   71.88
01:41:15 PM    5    8.08    0.00   57.58   11.11    0.00   14.14    0.00    0.00    0.00    9.09
01:41:15 PM    6    2.97    0.00   51.49    0.00    0.00   14.85    0.00    0.00    0.00   30.69
01:41:15 PM    7    2.15    0.00   21.51    6.45    0.00    5.38    0.00    0.00    0.00   64.52
01:41:15 PM    8    9.00    0.00   62.00    0.00    0.00    3.00    0.00    0.00    0.00   26.00
01:41:15 PM    9    0.00    0.00    0.00    0.00    0.00    5.43    0.00    0.00    0.00   94.57
01:41:15 PM   10    1.04    0.00   11.46    1.04    0.00    9.38    0.00    0.00    0.00   77.08
01:41:15 PM   11    1.02    0.00    7.14    2.04    0.00    5.10    0.00    0.00    0.00   84.69

01:41:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:16 PM  all    3.15    0.00   23.81    3.06    0.00    7.48    0.00    0.00    0.00   62.50
01:41:16 PM    0    0.00    0.00   22.45    0.00    0.00   16.33    0.00    0.00    0.00   61.22
01:41:16 PM    1    2.91    0.00   17.48    6.80    0.00    1.94    0.00    0.00    0.00   70.87
01:41:16 PM    2    4.17    0.00   28.12    0.00    0.00    6.25    0.00    0.00    0.00   61.46
01:41:16 PM    3    1.02    0.00   13.27    5.10    0.00    1.02    0.00    0.00    0.00   79.59
01:41:16 PM    4    0.00    0.00    4.12    1.03    0.00    6.19    0.00    0.00    0.00   88.66
01:41:16 PM    5    4.17    0.00   27.08    4.17    0.00    7.29    0.00    0.00    0.00   57.29
01:41:16 PM    6    5.00    0.00   54.00    0.00    0.00   14.00    0.00    0.00    0.00   27.00
01:41:16 PM    7    4.04    0.00   21.21    7.07    0.00   10.10    0.00    0.00    0.00   57.58
