Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:40:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:51 PM   10    4.12    0.00   53.61    0.00    0.00    8.25    0.00    0.00    0.00   34.02
01:40:51 PM   11    3.03    0.00   38.38    0.00    0.00    3.03    0.00    0.00    0.00   55.56

01:40:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:52 PM  all    2.55    0.00   21.96    5.62    0.00    5.53    0.00    0.00    0.00   64.34
01:40:52 PM    0    0.00    0.00    7.92    4.95    0.00    0.99    0.00    0.00    0.00   86.14
01:40:52 PM    1    2.06    0.00   23.71    9.28    0.00   10.31    0.00    0.00    0.00   54.64
01:40:52 PM    2    4.00    0.00   26.00   14.00    0.00    4.00    0.00    0.00    0.00   52.00
01:40:52 PM    3    1.04    0.00   10.42    8.33    0.00   11.46    0.00    0.00    0.00   68.75
01:40:52 PM    4    8.00    0.00   56.00    0.00    0.00    8.00    0.00    0.00    0.00   28.00
01:40:52 PM    5    1.04    0.00   19.79    0.00    0.00    5.21    0.00    0.00    0.00   73.96
01:40:52 PM    6    3.19    0.00   14.89   21.28    0.00    2.13    0.00    0.00    0.00   58.51
01:40:52 PM    7    0.00    0.00    6.19    2.06    0.00    2.06    0.00    0.00    0.00   89.69
01:40:52 PM    8    1.00    0.00    3.00    1.00    0.00    6.00    0.00    0.00    0.00   89.00
01:40:52 PM    9    1.03    0.00    7.22    7.22    0.00    2.06    0.00    0.00    0.00   82.47
01:40:52 PM   10    3.09    0.00   24.74    0.00    0.00    6.19    0.00    0.00    0.00   65.98
01:40:52 PM   11    6.00    0.00   62.00    0.00    0.00    8.00    0.00    0.00    0.00   24.00

01:40:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:53 PM  all    3.04    0.00   21.08    6.66    0.00    5.40    0.00    0.00    0.00   63.83
01:40:53 PM    0    3.00    0.00    9.00   16.00    0.00    2.00    0.00    0.00    0.00   70.00
01:40:53 PM    1    1.01    0.00    8.08    5.05    0.00    9.09    0.00    0.00    0.00   76.77
01:40:53 PM    2    4.12    0.00   29.90   19.59    0.00    3.09    0.00    0.00    0.00   43.30
01:40:53 PM    3    2.11    0.00    4.21    4.21    0.00    8.42    0.00    0.00    0.00   81.05
